card_id,customer_id,issuance_date,issued_amount,currency,status
GC-501628,CUST-02236,2024-06-19,185.59,USD,ACTIVE
GC-501629,CUST-01382,2023-01-17,73.55,USD,ACTIVE
GC-501630,CUST-02226,2022-09-16,49.88,USD,ACTIVE
GC-501631,CUST-02255,2023-08-29,69.8,USD,ACTIVE
GC-501632,CUST-00069,2023-02-11,187.08,GBP,ACTIVE
GC-501633,CUST-00622,2024-12-22,24.5,EUR,ACTIVE
GC-501634,CUST-00684,2024-02-06,24.2,USD,ACTIVE
GC-501635,CUST-00927,2022-11-08,141.36,EUR,ACTIVE
GC-501636,CUST-01642,2023-08-31,149.58,USD,VOIDED
GC-501637,CUST-01917,2023-10-22,198.76,USD,ACTIVE
GC-501638,CUST-02277,2023-10-01,192.26,USD,ACTIVE
GC-501639,CUST-00657,2023-05-12,48.23,USD,ACTIVE
GC-501640,CUST-00576,2024-04-02,194.79,USD,ACTIVE
GC-501641,CUST-00584,2023-07-19,24.09,USD,ACTIVE
GC-501642,CUST-01862,2022-11-11,186.83,USD,ACTIVE
GC-501643,CUST-01745,2022-12-11,197.31,GBP,ACTIVE
GC-501644,CUST-00989,2024-10-09,94.22,GBP,ACTIVE
GC-501645,CUST-01148,2023-07-19,190.16,USD,ACTIVE
GC-501646,CUST-00907,2024-06-07,68.28,GBP,ACTIVE
GC-501647,CUST-02297,2024-02-09,148.06,EUR,ACTIVE
GC-501648,CUST-00173,2022-08-09,199.08,EUR,ACTIVE
GC-501649,CUST-00482,2023-05-04,145.09,USD,VOIDED
GC-501650,CUST-01728,2024-03-17,180.8,GBP,ACTIVE
GC-501651,CUST-01804,2024-08-01,135.56,EUR,ACTIVE
GC-501652,CUST-00885,2023-01-06,198.92,USD,ACTIVE
GC-501653,CUST-00117,2024-07-24,73.64,USD,ACTIVE
GC-501654,CUST-00658,2023-03-05,144.72,EUR,ACTIVE
GC-501655,CUST-00705,2024-10-20,70.14,USD,ACTIVE
GC-501656,CUST-01253,2022-07-27,24.1,GBP,ACTIVE
GC-501657,CUST-01481,2022-11-23,67.62,USD,ACTIVE
GC-501658,CUST-02074,2023-08-30,137.67,EUR,ACTIVE
GC-501659,CUST-00312,2023-02-11,24.28,USD,VOIDED
GC-501660,CUST-01658,2023-06-24,186.8,USD,ACTIVE
GC-501661,CUST-01327,2023-04-06,23.11,USD,ACTIVE
GC-501662,CUST-00108,2024-10-09,199.67,USD,ACTIVE
GC-501663,CUST-01804,2023-03-19,23.24,USD,ACTIVE
GC-501664,CUST-02258,2023-01-29,49.24,USD,ACTIVE
GC-501665,CUST-02358,2024-03-03,72.8,GBP,ACTIVE
GC-501666,CUST-01494,2023-04-26,140.36,USD,ACTIVE
GC-501667,CUST-01012,2022-09-21,145.63,USD,ACTIVE
GC-501668,CUST-00918,2024-08-10,147.55,USD,ACTIVE
GC-501669,CUST-00702,2022-02-15,95.59,EUR,ACTIVE
GC-501670,CUST-01953,2022-10-30,187.09,USD,ACTIVE
GC-501671,CUST-02011,2024-06-01,49.93,GBP,ACTIVE
GC-501672,CUST-01270,2023-09-16,47.85,USD,ACTIVE
GC-501673,CUST-00591,2023-10-07,135.79,USD,ACTIVE
GC-501674,CUST-00491,2022-05-26,23.82,EUR,ACTIVE
GC-501675,CUST-01020,2023-01-03,24.12,USD,ACTIVE
GC-501676,CUST-01670,2024-02-20,91.39,GBP,ACTIVE
GC-501677,CUST-00372,2023-01-13,92.01,USD,ACTIVE
GC-501678,CUST-01529,2022-07-15,24.91,USD,ACTIVE
GC-501679,CUST-02308,2024-02-07,45.94,USD,ACTIVE
GC-501680,CUST-00745,2023-03-24,24.68,USD,VOIDED
GC-501681,CUST-01533,2022-12-29,196.92,USD,ACTIVE
GC-501682,CUST-00610,2024-06-30,135.58,USD,ACTIVE
GC-501683,CUST-02124,2022-12-09,91.93,USD,ACTIVE
GC-501684,CUST-01382,2024-07-20,147.48,GBP,ACTIVE
GC-501685,CUST-02272,2022-05-15,46.83,USD,ACTIVE
GC-501686,CUST-02011,2023-01-21,23.4,USD,VOIDED
GC-501687,CUST-01968,2022-07-22,24.16,EUR,ACTIVE
GC-501688,CUST-00812,2023-08-23,94.04,GBP,ACTIVE
GC-501689,CUST-01177,2022-04-23,22.97,EUR,ACTIVE
GC-501690,CUST-02340,2022-12-22,73.04,GBP,ACTIVE
GC-501691,CUST-01777,2024-11-07,47.54,EUR,ACTIVE
GC-501692,CUST-00184,2023-03-16,99.5,USD,VOIDED
GC-501693,CUST-01312,2022-05-30,47.48,GBP,ACTIVE
GC-501694,CUST-00064,2022-04-03,49.5,USD,ACTIVE
GC-501695,CUST-00020,2023-05-08,74.88,GBP,ACTIVE
GC-501696,CUST-01647,2022-04-02,47.99,USD,ACTIVE
GC-501697,CUST-01058,2024-05-15,145.65,GBP,VOIDED
GC-501698,CUST-01269,2023-02-24,198.27,GBP,ACTIVE
GC-501699,CUST-02000,2023-06-04,24.07,EUR,ACTIVE
GC-501700,CUST-01341,2022-12-09,74.66,GBP,ACTIVE
GC-501701,CUST-01632,2023-08-07,69.64,EUR,ACTIVE
GC-501702,CUST-00445,2022-09-02,49.75,USD,ACTIVE
GC-501703,CUST-02040,2023-02-16,149.93,USD,ACTIVE
GC-501704,CUST-00991,2024-06-11,70.79,EUR,ACTIVE
GC-501705,CUST-00169,2024-10-28,48.62,USD,ACTIVE
GC-501706,CUST-00626,2023-12-01,46.75,USD,ACTIVE
GC-501707,CUST-00232,2024-03-12,49.73,USD,ACTIVE
GC-501708,CUST-00104,2024-06-21,48.01,USD,ACTIVE
GC-501709,CUST-01680,2024-11-26,24.05,EUR,ACTIVE
GC-501710,CUST-01518,2022-03-20,24.21,USD,ACTIVE
GC-501711,CUST-02305,2022-04-30,136.79,USD,ACTIVE
GC-501712,CUST-00145,2022-06-01,196.48,USD,ACTIVE
GC-501713,CUST-01963,2022-11-10,148.19,USD,ACTIVE
GC-501714,CUST-00715,2024-03-06,46.84,USD,ACTIVE
GC-501715,CUST-01229,2022-10-22,94.1,USD,ACTIVE
GC-501716,CUST-01648,2022-09-14,69.06,GBP,ACTIVE
GC-501717,CUST-01634,2022-09-30,138.09,GBP,ACTIVE
GC-501718,CUST-02329,2023-02-03,195.68,GBP,ACTIVE
GC-501719,CUST-01927,2022-08-11,189.05,EUR,VOIDED
GC-501720,CUST-01689,2022-04-15,46.69,USD,VOIDED
GC-501721,CUST-01575,2024-11-25,49.72,USD,ACTIVE
GC-501722,CUST-01581,2022-12-19,193.61,USD,ACTIVE
GC-501723,CUST-02356,2023-02-10,93.16,USD,ACTIVE
GC-501724,CUST-00535,2024-09-23,149.0,USD,ACTIVE
GC-501725,CUST-00145,2022-07-18,22.55,USD,ACTIVE
GC-501726,CUST-00369,2023-10-04,48.72,USD,ACTIVE
GC-501727,CUST-01293,2024-07-03,72.78,USD,ACTIVE
GC-501728,CUST-00669,2024-04-30,148.65,USD,ACTIVE
GC-501729,CUST-00465,2022-10-28,24.39,USD,ACTIVE
GC-501730,CUST-01937,2024-02-16,48.84,USD,ACTIVE
GC-501731,CUST-01485,2024-06-22,137.73,EUR,VOIDED
GC-501732,CUST-02015,2023-12-06,24.72,USD,ACTIVE
GC-501733,CUST-01230,2024-03-17,24.98,USD,ACTIVE
GC-501734,CUST-01314,2023-08-22,23.39,GBP,ACTIVE
GC-501735,CUST-01712,2022-12-13,68.94,USD,ACTIVE
GC-501736,CUST-01383,2022-03-24,199.9,USD,ACTIVE
GC-501737,CUST-00329,2023-11-13,22.83,EUR,ACTIVE
GC-501738,CUST-01560,2023-02-13,93.88,USD,ACTIVE
GC-501739,CUST-01108,2024-02-08,73.52,USD,ACTIVE
GC-501740,CUST-01668,2023-12-02,72.89,USD,ACTIVE
GC-501741,CUST-02003,2023-07-31,24.78,USD,VOIDED
GC-501742,CUST-00348,2023-10-15,22.56,EUR,ACTIVE
GC-501743,CUST-00439,2023-05-13,46.87,USD,ACTIVE
GC-501744,CUST-00971,2022-06-28,24.31,USD,ACTIVE
GC-501745,CUST-00289,2022-11-16,199.31,EUR,ACTIVE
GC-501746,CUST-00231,2022-10-12,198.53,USD,ACTIVE
GC-501747,CUST-00376,2022-01-08,184.66,USD,ACTIVE
GC-501748,CUST-01585,2023-10-19,137.89,GBP,ACTIVE
GC-501749,CUST-00763,2024-08-18,193.52,USD,ACTIVE
GC-501750,CUST-01813,2023-01-14,22.7,EUR,ACTIVE
GC-501751,CUST-00776,2022-09-11,22.97,GBP,ACTIVE
GC-501752,CUST-00666,2024-03-19,139.45,GBP,ACTIVE
GC-501753,CUST-01153,2022-11-27,22.66,USD,ACTIVE
GC-501754,CUST-00270,2023-06-22,70.88,GBP,ACTIVE
GC-501755,CUST-01518,2024-10-20,93.13,USD,ACTIVE
GC-501756,CUST-00699,2022-03-29,70.57,GBP,ACTIVE
GC-501757,CUST-01652,2024-08-07,91.53,USD,ACTIVE
GC-501758,CUST-01719,2022-02-20,70.36,USD,ACTIVE
GC-501759,CUST-01637,2024-01-19,97.91,USD,ACTIVE
GC-501760,CUST-00708,2022-11-06,46.08,EUR,ACTIVE
GC-501761,CUST-00614,2023-07-09,45.11,USD,ACTIVE
GC-501762,CUST-01997,2022-05-03,22.67,USD,ACTIVE
GC-501763,CUST-02010,2022-01-27,183.17,USD,ACTIVE
GC-501764,CUST-01758,2022-09-07,47.65,EUR,ACTIVE
GC-501765,CUST-00858,2023-10-31,49.55,GBP,VOIDED
GC-501766,CUST-01951,2023-07-29,71.83,EUR,ACTIVE
GC-501767,CUST-00971,2023-05-26,142.05,USD,ACTIVE
GC-501768,CUST-00392,2024-02-26,139.82,USD,ACTIVE
GC-501769,CUST-00792,2023-07-20,46.82,GBP,ACTIVE
GC-501770,CUST-01011,2023-04-03,23.32,GBP,ACTIVE
GC-501771,CUST-02302,2022-10-27,71.14,USD,ACTIVE
GC-501772,CUST-02145,2024-10-29,48.95,USD,ACTIVE
GC-501773,CUST-01070,2023-02-23,67.69,USD,ACTIVE
GC-501774,CUST-01727,2022-06-11,97.76,USD,ACTIVE
GC-501775,CUST-02275,2022-11-18,97.58,EUR,ACTIVE
GC-501776,CUST-01868,2023-07-20,192.13,USD,ACTIVE
GC-501777,CUST-02254,2022-02-22,96.46,GBP,ACTIVE
GC-501778,CUST-00162,2024-11-13,194.35,USD,ACTIVE
GC-501779,CUST-00279,2022-10-14,23.81,USD,ACTIVE
GC-501780,CUST-01476,2024-01-02,23.53,USD,ACTIVE
GC-501781,CUST-01641,2022-05-08,96.42,EUR,ACTIVE
GC-501782,CUST-01069,2023-04-11,24.11,USD,ACTIVE
GC-501783,CUST-00215,2023-04-07,22.61,USD,ACTIVE
GC-501784,CUST-00564,2024-10-22,70.41,USD,ACTIVE
GC-501785,CUST-01622,2022-02-09,71.19,EUR,ACTIVE
GC-501786,CUST-01700,2022-05-20,47.95,USD,ACTIVE
GC-501787,CUST-02014,2022-01-15,181.61,USD,VOIDED
GC-501788,CUST-02086,2022-12-03,45.76,USD,ACTIVE
GC-501789,CUST-01153,2023-06-29,71.33,EUR,ACTIVE
GC-501790,CUST-01050,2023-11-17,74.23,USD,ACTIVE
GC-501791,CUST-00758,2022-08-19,98.05,USD,ACTIVE
GC-501792,CUST-00820,2023-09-04,184.29,GBP,ACTIVE
GC-501793,CUST-01243,2024-01-10,24.12,USD,ACTIVE
GC-501794,CUST-01034,2023-03-21,23.27,EUR,ACTIVE
GC-501795,CUST-01368,2023-02-27,187.77,USD,ACTIVE
GC-501796,CUST-00319,2022-08-08,24.05,USD,ACTIVE
GC-501797,CUST-00001,2023-09-14,97.29,USD,ACTIVE
GC-501798,CUST-01734,2024-02-03,70.63,USD,ACTIVE
GC-501799,CUST-00144,2022-09-03,46.31,USD,ACTIVE
GC-501800,CUST-00125,2024-09-02,22.78,USD,ACTIVE
GC-501801,CUST-02375,2023-07-14,24.26,USD,ACTIVE
GC-501802,CUST-00717,2022-01-28,24.14,EUR,ACTIVE
GC-501803,CUST-01095,2022-02-19,74.72,GBP,ACTIVE
GC-501804,CUST-01835,2022-01-04,24.68,GBP,ACTIVE
GC-501805,CUST-02290,2024-09-27,196.97,USD,ACTIVE
GC-501806,CUST-00363,2024-01-23,95.45,USD,ACTIVE
GC-501807,CUST-01646,2024-02-02,73.25,USD,ACTIVE
GC-501808,CUST-02026,2024-04-15,90.86,USD,ACTIVE
GC-501809,CUST-00673,2022-03-29,148.77,USD,ACTIVE
GC-501810,CUST-02213,2022-11-23,49.89,EUR,ACTIVE
GC-501811,CUST-00335,2024-05-08,143.16,USD,ACTIVE
GC-501812,CUST-00929,2023-11-17,23.31,USD,ACTIVE
GC-501813,CUST-02247,2024-03-19,196.39,EUR,ACTIVE
GC-501814,CUST-01672,2022-08-06,192.88,USD,ACTIVE
GC-501815,CUST-00772,2022-01-02,23.74,EUR,VOIDED
GC-501816,CUST-01256,2023-05-11,73.69,USD,ACTIVE
GC-501817,CUST-00761,2022-05-27,70.89,USD,ACTIVE
GC-501818,CUST-01651,2022-01-22,139.5,GBP,ACTIVE
GC-501819,CUST-00172,2024-10-03,93.2,USD,ACTIVE
GC-501820,CUST-01940,2024-02-25,23.56,EUR,ACTIVE
GC-501821,CUST-01438,2024-10-01,90.39,USD,ACTIVE
GC-501822,CUST-01033,2022-07-08,48.62,USD,ACTIVE
GC-501823,CUST-00386,2024-07-20,186.75,USD,ACTIVE
GC-501824,CUST-01923,2022-03-12,71.64,USD,ACTIVE
GC-501825,CUST-01849,2023-03-20,90.95,EUR,ACTIVE
GC-501826,CUST-00116,2024-11-02,23.76,USD,ACTIVE
GC-501827,CUST-01590,2022-04-10,136.77,USD,ACTIVE
GC-501828,CUST-01358,2024-05-23,183.1,USD,ACTIVE
GC-501829,CUST-01975,2024-09-22,23.47,USD,ACTIVE
GC-501830,CUST-01544,2022-03-31,46.12,USD,ACTIVE
GC-501831,CUST-00937,2024-06-29,22.75,GBP,ACTIVE
GC-501832,CUST-02306,2022-02-18,93.67,USD,ACTIVE
GC-501833,CUST-00085,2024-12-11,72.26,GBP,ACTIVE
GC-501834,CUST-00138,2023-07-26,145.53,USD,ACTIVE
GC-501835,CUST-01077,2024-01-03,95.07,USD,ACTIVE
GC-501836,CUST-00496,2022-02-19,23.93,USD,ACTIVE
GC-501837,CUST-01828,2024-02-04,71.08,EUR,ACTIVE
GC-501838,CUST-00952,2023-02-19,68.5,USD,ACTIVE
GC-501839,CUST-00046,2024-02-01,146.82,USD,ACTIVE
GC-501840,CUST-01090,2024-12-22,74.1,USD,ACTIVE
GC-501841,CUST-01968,2023-03-14,189.5,USD,ACTIVE
GC-501842,CUST-00599,2022-09-18,49.31,EUR,ACTIVE
GC-501843,CUST-00298,2022-12-04,195.07,USD,ACTIVE
GC-501844,CUST-00924,2023-06-22,24.38,USD,ACTIVE
GC-501845,CUST-01617,2022-02-26,194.53,USD,ACTIVE
GC-501846,CUST-01666,2022-11-19,142.82,USD,ACTIVE
GC-501847,CUST-00597,2022-03-23,70.45,USD,ACTIVE
GC-501848,CUST-02095,2024-09-25,191.79,USD,ACTIVE
GC-501849,CUST-02352,2022-10-09,68.18,USD,ACTIVE
GC-501850,CUST-02104,2023-04-12,74.3,USD,ACTIVE
GC-501851,CUST-01428,2023-09-20,71.38,USD,ACTIVE
GC-501852,CUST-00779,2024-01-11,143.29,GBP,ACTIVE
GC-501853,CUST-02383,2024-12-01,24.31,USD,ACTIVE
GC-501854,CUST-00843,2023-11-22,196.19,USD,ACTIVE
GC-501855,CUST-00296,2023-06-02,98.13,USD,ACTIVE
GC-501856,CUST-01044,2024-10-10,143.75,USD,ACTIVE
GC-501857,CUST-00816,2023-06-29,96.28,USD,ACTIVE
GC-501858,CUST-00504,2024-01-11,24.62,USD,ACTIVE
GC-501859,CUST-00246,2022-01-21,74.83,USD,ACTIVE
GC-501860,CUST-01165,2024-05-30,46.1,USD,ACTIVE
GC-501861,CUST-01093,2023-12-26,45.11,USD,ACTIVE
GC-501862,CUST-00901,2022-12-18,47.71,USD,ACTIVE
GC-501863,CUST-00374,2023-07-07,22.74,USD,ACTIVE
GC-501864,CUST-00992,2024-07-30,49.46,EUR,VOIDED
GC-501865,CUST-01145,2022-08-08,48.36,USD,ACTIVE
GC-501866,CUST-01558,2022-02-17,69.04,EUR,ACTIVE
GC-501867,CUST-01789,2024-12-09,67.66,USD,ACTIVE
GC-501868,CUST-00842,2024-02-03,181.55,USD,ACTIVE
GC-501869,CUST-00690,2024-04-07,46.57,USD,ACTIVE
GC-501870,CUST-00100,2023-05-15,181.29,GBP,ACTIVE
GC-501871,CUST-00090,2024-03-07,70.2,EUR,ACTIVE
GC-501872,CUST-01825,2024-05-18,92.55,USD,ACTIVE
GC-501873,CUST-01065,2024-09-07,46.1,USD,ACTIVE
GC-501874,CUST-02119,2024-12-23,24.95,USD,ACTIVE
GC-501875,CUST-00651,2022-07-09,191.06,EUR,ACTIVE
GC-501876,CUST-00683,2024-12-02,49.36,USD,ACTIVE
GC-501877,CUST-02346,2022-12-27,142.05,USD,ACTIVE
GC-501878,CUST-00276,2022-07-27,47.67,USD,ACTIVE
GC-501879,CUST-01512,2023-01-02,148.98,USD,ACTIVE
GC-501880,CUST-01334,2022-12-18,147.2,USD,ACTIVE
GC-501881,CUST-00991,2024-01-23,70.97,EUR,ACTIVE
GC-501882,CUST-01888,2024-12-19,195.09,USD,ACTIVE
GC-501883,CUST-01655,2024-12-11,198.87,USD,ACTIVE
GC-501884,CUST-01660,2023-05-30,91.67,EUR,ACTIVE
GC-501885,CUST-00150,2023-02-28,149.92,USD,ACTIVE
GC-501886,CUST-01690,2024-02-23,70.3,USD,ACTIVE
GC-501887,CUST-00573,2023-09-11,45.71,USD,VOIDED
GC-501888,CUST-01799,2023-06-02,94.66,USD,ACTIVE
GC-501889,CUST-00415,2023-08-29,23.38,USD,VOIDED
GC-501890,CUST-01776,2022-06-09,70.16,EUR,ACTIVE
GC-501891,CUST-00680,2022-01-23,48.72,USD,ACTIVE
GC-501892,CUST-00246,2022-02-20,48.15,EUR,ACTIVE
GC-501893,CUST-00209,2024-11-24,24.71,EUR,ACTIVE
GC-501894,CUST-02106,2022-03-16,145.93,GBP,ACTIVE
GC-501895,CUST-00276,2022-11-11,72.45,USD,ACTIVE
GC-501896,CUST-00050,2022-09-30,95.69,USD,ACTIVE
GC-501897,CUST-00003,2022-05-16,23.16,USD,ACTIVE
GC-501898,CUST-00468,2022-06-13,98.12,GBP,ACTIVE
GC-501899,CUST-02158,2022-11-15,196.71,GBP,ACTIVE
GC-501900,CUST-01143,2023-05-18,23.58,USD,ACTIVE
GC-501901,CUST-02274,2023-04-03,47.32,USD,ACTIVE
GC-501902,CUST-02221,2024-11-01,97.43,USD,ACTIVE
GC-501903,CUST-00333,2023-05-12,142.22,USD,ACTIVE
GC-501904,CUST-00234,2024-06-11,91.54,USD,ACTIVE
GC-501905,CUST-02015,2024-03-22,47.03,EUR,ACTIVE
GC-501906,CUST-00997,2022-12-04,47.99,USD,ACTIVE
GC-501907,CUST-00340,2022-07-26,24.49,USD,ACTIVE
GC-501908,CUST-01756,2024-10-05,192.96,USD,ACTIVE
GC-501909,CUST-00134,2022-10-01,72.59,USD,VOIDED
GC-501910,CUST-01464,2022-06-29,49.46,USD,ACTIVE
GC-501911,CUST-00697,2024-03-11,23.17,USD,ACTIVE
GC-501912,CUST-00645,2024-11-20,96.06,USD,ACTIVE
GC-501913,CUST-00132,2024-03-16,183.26,USD,ACTIVE
GC-501914,CUST-01713,2023-04-27,186.53,USD,ACTIVE
GC-501915,CUST-00636,2022-03-17,23.97,USD,ACTIVE
GC-501916,CUST-01839,2022-09-16,181.47,USD,ACTIVE
GC-501917,CUST-02373,2023-05-05,94.35,GBP,ACTIVE
GC-501918,CUST-02262,2023-09-12,49.48,GBP,ACTIVE
GC-501919,CUST-01492,2022-11-17,46.73,USD,ACTIVE
GC-501920,CUST-01033,2024-03-08,94.64,USD,ACTIVE
GC-501921,CUST-01730,2023-10-07,183.68,EUR,ACTIVE
GC-501922,CUST-01027,2024-05-01,98.76,USD,ACTIVE
GC-501923,CUST-00829,2023-01-05,24.43,USD,ACTIVE
GC-501924,CUST-01405,2024-02-03,22.76,USD,ACTIVE
GC-501925,CUST-00827,2023-03-09,72.6,USD,ACTIVE
GC-501926,CUST-01121,2024-12-23,149.9,USD,ACTIVE
GC-501927,CUST-00806,2024-06-09,23.64,GBP,ACTIVE
GC-501928,CUST-02242,2023-08-18,90.45,EUR,ACTIVE
GC-501929,CUST-02343,2023-04-18,138.34,USD,ACTIVE
GC-501930,CUST-00979,2024-03-24,90.48,USD,ACTIVE
GC-501931,CUST-01121,2024-05-03,148.03,USD,ACTIVE
GC-501932,CUST-00210,2024-10-14,47.67,EUR,ACTIVE
GC-501933,CUST-00475,2023-04-26,145.89,USD,ACTIVE
GC-501934,CUST-00821,2022-01-30,90.8,GBP,ACTIVE
GC-501935,CUST-01966,2022-02-12,49.66,USD,ACTIVE
GC-501936,CUST-01198,2023-06-11,49.53,USD,ACTIVE
GC-501937,CUST-01481,2022-07-19,74.98,USD,ACTIVE
GC-501938,CUST-00281,2022-06-06,24.63,USD,ACTIVE
GC-501939,CUST-00271,2023-07-08,24.41,USD,ACTIVE
GC-501940,CUST-01447,2022-12-28,47.73,USD,ACTIVE
GC-501941,CUST-00598,2023-12-02,147.23,USD,ACTIVE
GC-501942,CUST-01649,2023-03-11,48.11,USD,ACTIVE
GC-501943,CUST-00816,2022-03-27,91.88,USD,ACTIVE
GC-501944,CUST-00071,2024-02-02,70.62,GBP,ACTIVE
GC-501945,CUST-01899,2022-06-24,23.99,USD,ACTIVE
GC-501946,CUST-00478,2022-10-06,95.54,USD,ACTIVE
GC-501947,CUST-01396,2022-09-03,24.47,EUR,ACTIVE
GC-501948,CUST-01008,2023-10-02,92.93,EUR,ACTIVE
GC-501949,CUST-01230,2022-10-08,73.62,GBP,ACTIVE
GC-501950,CUST-01688,2022-06-02,68.06,EUR,ACTIVE
GC-501951,CUST-00411,2024-01-13,24.94,USD,ACTIVE
GC-501952,CUST-00507,2023-01-10,47.91,EUR,ACTIVE
GC-501953,CUST-01133,2023-09-30,148.69,EUR,ACTIVE
GC-501954,CUST-02249,2023-09-01,185.95,EUR,VOIDED
GC-501955,CUST-00167,2023-10-01,24.14,USD,ACTIVE
GC-501956,CUST-00175,2024-08-18,95.42,USD,ACTIVE
GC-501957,CUST-01015,2022-06-17,45.93,USD,VOIDED
GC-501958,CUST-00426,2022-02-04,48.64,USD,ACTIVE
GC-501959,CUST-02088,2023-05-04,24.2,USD,ACTIVE
GC-501960,CUST-02018,2023-05-03,92.11,USD,ACTIVE
GC-501961,CUST-00789,2024-12-16,68.52,USD,ACTIVE
GC-501962,CUST-00511,2024-05-10,192.11,USD,ACTIVE
GC-501963,CUST-01662,2023-01-27,72.68,GBP,ACTIVE
GC-501964,CUST-02377,2022-09-03,45.66,GBP,ACTIVE
GC-501965,CUST-00191,2022-05-28,91.33,GBP,ACTIVE
GC-501966,CUST-02354,2022-01-06,48.59,GBP,ACTIVE
GC-501967,CUST-01694,2022-08-08,47.24,USD,ACTIVE
GC-501968,CUST-00505,2024-01-26,93.79,USD,ACTIVE
GC-501969,CUST-02007,2024-09-28,90.49,USD,ACTIVE
GC-501970,CUST-00650,2022-05-06,189.17,USD,ACTIVE
GC-501971,CUST-01939,2024-12-20,141.82,USD,ACTIVE
GC-501972,CUST-00823,2023-07-19,92.7,USD,ACTIVE
GC-501973,CUST-02088,2022-10-24,72.91,USD,ACTIVE
GC-501974,CUST-00989,2023-08-03,48.79,USD,ACTIVE
GC-501975,CUST-02278,2024-12-21,189.94,USD,ACTIVE
GC-501976,CUST-01341,2024-05-09,67.51,EUR,ACTIVE
GC-501977,CUST-01255,2024-05-20,196.09,USD,ACTIVE
GC-501978,CUST-01647,2024-01-01,94.72,USD,ACTIVE
GC-501979,CUST-01331,2022-04-04,71.04,USD,ACTIVE
GC-501980,CUST-02020,2023-04-12,135.25,USD,ACTIVE
GC-501981,CUST-00562,2023-04-19,23.01,USD,ACTIVE
GC-501982,CUST-00150,2023-06-10,141.14,USD,ACTIVE
GC-501983,CUST-01843,2023-03-05,74.43,USD,ACTIVE
GC-501984,CUST-00384,2023-05-28,146.2,EUR,ACTIVE
GC-501985,CUST-01135,2022-12-09,194.57,GBP,ACTIVE
GC-501986,CUST-00887,2024-04-23,22.72,USD,ACTIVE
GC-501987,CUST-02358,2023-07-23,96.96,USD,ACTIVE
GC-501988,CUST-00673,2022-02-25,24.95,GBP,ACTIVE
GC-501989,CUST-01128,2023-01-30,46.17,USD,ACTIVE
GC-501990,CUST-00803,2023-03-05,46.47,USD,ACTIVE
GC-501991,CUST-00925,2022-10-03,24.31,USD,ACTIVE
GC-501992,CUST-01228,2024-06-03,181.27,USD,VOIDED
GC-501993,CUST-01941,2024-02-14,46.87,USD,ACTIVE
GC-501994,CUST-00940,2022-12-07,190.41,USD,ACTIVE
GC-501995,CUST-02175,2023-11-07,49.14,USD,ACTIVE
GC-501996,CUST-02324,2023-03-18,91.72,USD,ACTIVE
GC-501997,CUST-01144,2023-10-09,138.21,USD,ACTIVE
GC-501998,CUST-00804,2024-04-11,97.73,USD,ACTIVE
GC-501999,CUST-02186,2022-08-20,93.95,EUR,ACTIVE
GC-502000,CUST-00554,2022-04-19,47.7,EUR,ACTIVE
GC-502001,CUST-00986,2022-04-14,143.16,EUR,ACTIVE
GC-502002,CUST-02263,2022-06-21,143.06,USD,ACTIVE
GC-502003,CUST-00573,2023-03-28,181.79,GBP,ACTIVE
GC-502004,CUST-00293,2024-05-14,190.93,GBP,ACTIVE
GC-502005,CUST-01888,2022-12-04,74.95,GBP,ACTIVE
GC-502006,CUST-00343,2023-10-23,196.16,USD,ACTIVE
GC-502007,CUST-00339,2023-01-25,23.6,USD,VOIDED
GC-502008,CUST-01522,2022-04-28,199.37,GBP,ACTIVE
GC-502009,CUST-01448,2023-10-03,182.3,USD,VOIDED
GC-502010,CUST-01188,2023-08-22,45.43,USD,ACTIVE
GC-502011,CUST-01953,2023-08-12,148.65,USD,ACTIVE
GC-502012,CUST-01184,2024-10-23,23.29,EUR,ACTIVE
GC-502013,CUST-01915,2022-02-23,135.73,USD,ACTIVE
GC-502014,CUST-01007,2024-02-13,186.83,USD,ACTIVE
GC-502015,CUST-00934,2023-10-21,180.98,USD,ACTIVE
GC-502016,CUST-01925,2022-04-19,46.2,USD,ACTIVE
GC-502017,CUST-02287,2024-07-31,73.4,EUR,ACTIVE
GC-502018,CUST-02154,2023-01-14,22.65,USD,ACTIVE
GC-502019,CUST-01605,2023-06-02,24.73,EUR,VOIDED
GC-502020,CUST-00021,2023-06-20,185.17,GBP,ACTIVE
GC-502021,CUST-02243,2024-08-28,47.58,USD,ACTIVE
GC-502022,CUST-00263,2024-03-29,45.77,USD,ACTIVE
GC-502023,CUST-01639,2023-08-28,47.61,GBP,ACTIVE
GC-502024,CUST-01260,2024-04-14,45.1,USD,ACTIVE
GC-502025,CUST-01509,2024-12-18,45.52,USD,ACTIVE
GC-502026,CUST-01599,2023-08-21,91.57,GBP,ACTIVE
GC-502027,CUST-00174,2023-01-18,48.61,USD,ACTIVE
GC-502028,CUST-02102,2024-12-22,24.43,EUR,ACTIVE
GC-502029,CUST-00989,2024-10-22,49.15,EUR,ACTIVE
GC-502030,CUST-01393,2022-03-18,192.78,USD,ACTIVE
GC-502031,CUST-00886,2023-03-04,49.14,USD,ACTIVE
GC-502032,CUST-01863,2024-12-13,197.57,USD,ACTIVE
GC-502033,CUST-00814,2023-05-09,24.08,EUR,ACTIVE
GC-502034,CUST-00552,2024-04-09,75.0,GBP,ACTIVE
